ticker;empresa;cnpj;codigo_cvm;setor;segmento;sede;descricao
SEER3;SER EDUCACIONAL S.A.;04.986.320/0001-13;22225.0;Diversos;Serviços Educacionais;Av. da Saudade, 254, Santo Amaro, RECIFE, PERNAMBUCO, 50.100-200 BR;A Ser Educacional S.A. é uma empresa brasileira que atua principalmente no setor educacional. A empresa concentra-se no desenvolvimento de instituições de ensino pós-secundário, profissional e superior. A empresa oferece cursos de graduação, pós-graduação, mestrado e doutorado, programas de Mestrado em Administração de Empresas (MBA) e formação profissional. Além disso, gerencia institutos de pesquisa que desenvolvem projetos educacionais, científicos, políticos, econômicos e sociais. A empresa também organiza conferências nacionais e internacionais em várias áreas, como administração de empresas, direito, turismo, comunicações, tecnologia da informação, saúde e educação. A rede educacional da empresa está localizada em mais de 10 estados brasileiros e é composta por universidades, faculdades e um centro universitário.
VAMO3;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;23.373.000/0001-32;22705.0;Diversos;Aluguel de carros;Rua Doutor Renato Paes de Barros, 1017, 6 andar, Itaim Bibi, SAO PAULO, SAO PAULO, 04.530-001 BR;"Somos Locacao de Caminhoes, Maquinas e Equipamentos SA é uma empresa pública brasileira que realiza suas atividades através de três segmentos: Locação de caminhões, máquinas e equipamentos; concessionárias de caminhões, máquinas e equipamentos; e customização de caminhões. O segmento de locação de caminhões, máquinas e equipamentos compreende a terceirização de frotas por meio do leasing de caminhões, máquinas e equipamentos e gerenciamento de frotas. O segmento de concessionárias de caminhões, máquinas e equipamentos compreende a comercialização de caminhões novos e usados, máquinas e equipamentos, bem como peças, máquinas e acessórios, prestação de serviços de mecânica, carroçaria e pintura. O segmento de personalização de camiões inclui serviços de personalização e soluções personalizadas para veículos pesados."
YDUQ3;YDUQS PARTICIPAÇÕES S.A.;08.807.432/0001-10;20664.0;Diversos;Serviços Educacionais;Avenida das Americas, 4.200 - Bloco 5- Sala 301 Edificio Montreal, Barra da Tijuca, RIO DE JANEIRO, RIO DE JANEIRO, 22.640-907 BR;A YDUQS Participações SA é uma empresa com sede no Brasil que se dedica à prestação de serviços educacionais. A empresa está focada no desenvolvimento de instituições de ensino superior. Sua gama de serviços abrange cursos presenciais e a distância com programas de pós-graduação e mestrado em administração de empresas (MBA), cursos profissionalizantes, preparatórios para exames, cursos de curta duração, além de treinamentos empresariais para profissionais, entre outros. Os cursos da Companhia oferecem desenvolvimento nas áreas jurídica, gestão, humanidades, saúde e tecnologia. Sua rede educacional é formada por universidades, campi, centros de ensino a distância e faculdades. A Companhia atua no Brasil por meio das marcas: Estácio, UniToledo, Adtalem (IBMEC, Wyden, Damasio Educacional, SJT Med e Clio).
RANI3;IRANI PAPEL E EMBALAGEM S.A.;92.791.243/0001-03;92791.0;Embalagens;Embalagens;Avenida Carlos Gomes,n400, Edificio Joao Benjamin Zaffari, salas 502/503, Boa Vista, PORTO ALEGRE, RIO GRANDE DO SUL, 90.480-900 BR;"A Irani Papel e Embalagem SA, anteriormente conhecida como Celulose Irani SA, (Irani) é uma empresa brasileira que atua principalmente na indústria de papel. As atividades da Companhia estão divididas em três linhas de negócios: segmento Embalagem de Papelão Ondulado (Embalagem PO), que fabrica caixas e chapas de papelão ondulado; Segmento de Papel para Embalagem, que produz papéis Kraft de alta e baixa gramatura e papel reciclado; RS Segmento Florestal e Resinas, por meio do qual a Companhia cultiva pinus, comercializa madeira e produz resina extraída do pinus, que é utilizada como matéria-prima para a produção de alcatrão e terebintina. A Irani possui várias subsidiárias, como a Iraflor Comércio de Madeiras Ltda, a Irani Geração de Energia Sustentavel Ltda, a HGE Geração de Energia Sustentavel SA e a Hsul Florestal SA."
AFLT3;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;10.338.320/0001-00;10338.0;Energia Elétrica;Energia Elétrica;Pr Do Flamengo 78 1 Andar (Parte), Flamengo, RIO DE JANEIRO, RIO DE JANEIRO, 22.210-030 BR;"A AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A, anteriormente Imanisse Participações S/A, é uma empresa brasileira que atua principalmente no setor de energia elétrica. A empresa se dedica ao estudo, planejamento, criação, construção, operação, manutenção e exploração de infraestrutura de transmissão de energia elétrica, que inclui linhas de transmissão, subestações e centros de controle. Também se dedica à prestação de serviços relacionados à transmissão de energia. A empresa opera três subestações, denominadas Tomba, Brumado II e Itagiba; linhas de transmissão de 230 quilovolt (kV) de Funil-Itagiba, Itagiba-Brumado II, Camaçari II-Polo-Ford e Tomba-Governador Mangabeira, e uma linha de transmissão de 138 kV da Funil-Poções. Em 31 de dezembro de 2011, a NEOENERGIA S.A. detinha uma participação de 87,8% na empresa."
"ALUP11;ALUP3;ALUP4";ALUPAR INVESTIMENTO S/A;08.364.948/0001-38;8364.0;Energia Elétrica;Energia Elétrica;Rua Gomes de Carvalho, n 1996 16 andar, Vila Olimpia, SAO PAULO, SAO PAULO, 04.547-006 BR;A Alupar Investimento S.A. é uma empresa brasileira que atua principalmente no setor de concessionárias de energia elétrica. A empresa concentra-se no desenvolvimento e investimento em projetos de infraestrutura envolvendo a indústria da energia no Brasil e em outros países latino-americanos. Suas atividades se dividem em dois segmentos comerciais: Transmissão e Geração. A divisão Transmissão detém concessões de transmissão de energia elétrica no Brasil e no Chile. A divisão Geração inclui a geração de eletricidade renovável por meio de usinas hidrelétricas (UHE), pequenas usinas hidrelétricas (PUH) e parques eólicos no Brasil, Colômbia e Peru. A empresa atua por meio de diversas subsidiárias, como a Transminas Holding S.A., Windepar Holding S.A., Alupar Inversiones Peru SAC e Alupar Chile Inversiones SpA. A empresa é controlada pela Guarupart Participações Ltda.
AURE3;AUREN ENERGIA S.A.;28.594.234/0001-23;22357.0;Energia Elétrica;Energia Elétrica;Av. dra Ruth Cardoso, 8.501 2 andar, sala 11, Pinheiros, SAO PAULO, SAO PAULO, 05.425-070 BR;A Auren Energia SA é uma holding de energia com sede no Brasil focada em investir e desenvolver geração de energia limpa no Brasil. A Companhia atua em três segmentos: Geração, Comercialização, Holding e Gasoduto. O segmento de Geração se concentra em ativos operacionais de fontes hidrelétricas, eólicas e de geração solar. O segmento de comercialização compreende as operações da Auren Energia Comercializadora Ltda., CESP Energia Comercializadora S.A., Esfera Energia Comercializadora Ltda., Esfera Energia Consultoria e Gestão de Energia Ltda., ARN Energia Comercializadora Ltda., Auren Energy Solutions em Energia Ltda. E Tiete Integra Solucoes em Energia Ltda E o segmento Holding e Gasoduto compreende a Auren Energia, Auren Participações que tem como foco projetos em fase de estruturação e/ou construção.
"AXIA3;AXIA5;AXIA6";CENTRAIS ELÉTRICAS BRASILEIRAS S.A. – ELETROBRAS ;00.001.180/0001-26;2437.0;Energia Elétrica;Energia Elétrica;Av. Graca Aranha, 26,, Centro, RIO DE JANEIRO, RIO DE JANEIRO, 20.030-900 BR;A Eletrobras é uma empresa brasileira de energia, especializada na geração e transmissão de energia elétrica. As operações da Companhia são divididas em dois segmentos primários: Geração de Energia e Transmissão de Energia. O portfólio de energia da Eletrobras consiste principalmente em fontes de baixo carbono, com a maioria das hidrelétricas, complementadas pela energia eólica e solar. No segmento de Geração de Energia, a Eletrobras administra uma ampla gama de Usinas, incluindo hidrelétricas e parques eólicos. O segmento de Transmissão de Energia envolve supervisionar uma ampla rede de linhas de transmissão em todo o Brasil. A Companhia opera através de uma rede de subsidiárias regionais.
CBEE3;AMPLA ENERGIA E SERVICOS S.A.;33.050.071/0001-58;33050.0;Energia Elétrica;Energia Elétrica;Avenida Oscar Niemeyer 2000 bl 01, sl 701, Santo Cristo, RIO DE JANEIRO, RIO DE JANEIRO, 20.220-297 BR;A Ampla Energia e Serviços SA, antiga CERJ - Companhia de Eletricidade do Rio de Janeiro, é uma empresa sediada no Brasil que atua no setor de energia elétrica. A Empresa explora o sistema de distribuição e comercialização de energia elétrica e participa de pesquisas ligadas ao setor elétrico. A Companhia tem foco nos segmentos residencial convencional e de baixa renda, atendendo também os setores industrial, comercial, rural e público. A Ampla Energia e Serviços SA distribui energia elétrica em aproximadamente 65 municípios do estado do Rio de Janeiro e um município do estado de Minas Gerais. A Companhia opera por meio de várias subsidiárias, como Endesa Brasil SA, Chilectra Inversud SA e Cono Sur Participaciones SA, entre outras.
"CEBR3;CEBR5;CEBR6";COMPANHIA ENERGÉTICA DE BRASÍLIA;00.070.698/0001-11;70.0;Energia Elétrica;Energia Elétrica;SGAN Quadra 601, Bloco H, Salas 2010 a 2023 Edificio ION, Asa Norte, BRASILIA, DISTRITO FEDERAL, 70.830-010 BR;"A CEB, antiga Companhia de Eletricidade de Brasília, é uma agência governamental com sede no Brasil. A Companhia atua no segmento de geração de energia elétrica. É também uma provedora de serviços de iluminação pública no Distrito Federal do Brasil. A Companhia Energetica de Brasília também atua por meio de suas subsidiárias, incluindo a CEB Geracao SA, empresa de geração de energia elétrica; a CEB Lajeado SA, que vende energia elétrica da Usina Luis Eduardo Magalhães; a CEB Participações SA, que detém ações e cotas em outras empresas de energia; bem como a Companhia Brasiliense de Gás SA - CEBGAS, responsável pelos serviços de distribuição e comercialização de gás natural no Distrito Federal."
"CEEB3;CEEB5";COMPANHIA DE ELETRICIDADE EST. DA BAHIA – COELBA;15.139.629/0001-94;15139.0;Energia Elétrica;Energia Elétrica;Avenida Edgard Santos N 300, Narandiba, SALVADOR, BAHIA, 41.181-900 BR;A Companhia de Eletricidade do Estado da Bahia Coelba (COELBA) é uma empresa com sede no Brasil que atua no setor de energia elétrica. A Companhia atua como concessionária de serviço público de energia elétrica, com o objetivo de projetar, construir e explorar sistemas de subtransmissão, processamento, distribuição e comercialização de energia elétrica e serviços correlatos. Também está envolvida em outras atividades associadas aos serviços de energia elétrica, tais como serviços técnicos no setor de energia e operações de exportação e importação. A Companhia faz parte do Grupo Neoenergia.
"CEED3;CEED4";COMPANHIA ESTADUAL DE DISTRIBUIIÇÃO DE ENERGIA ELÉTRICA – CEEE-D;08.467.115/0001-00;8467.0;Energia Elétrica;Energia Elétrica;Av Clovis Paim Grivot 11, Humaita, PORTO ALEGRE, RIO GRANDE DO SUL, 90.250-020 BR;A Companhia Estadual de Distribuição de Energia Elétrica - CEEE-D é uma empresa brasileira que atua principalmente no setor de concessionárias de energia elétrica. A empresa se dedica à criação, construção e operação de sistemas de distribuição de energia elétrica. A empresa detém a concessão para o serviço público de distribuição de energia elétrica no estado brasileiro do Rio Grande do Sul. Em 31 de dezembro de 2011, a empresa atuava em 72 municípios, atendendo aproximadamente 1,5 milhão de consumidores. Além disso, a empresa possui quatro viveiros de mudas de madeira preservada, localizados nos municípios brasileiros de Alegrete, Candiota e Triunfo. Produz pilares de madeira usados na construção e manutenção de redes elétricas.
"CLSC3;CLSC4";CENTRAIS ELÉTRICAS DE SANTA CATARINA S.A.;83.878.892/0001-55;83878.0;Energia Elétrica;Energia Elétrica;Avenida Itamarati, 160,Itacorubi, Itacorubi, FLORIANOPOLIS, SANTA CATARINA, 88.034-900 BR;"A CELESC é uma agência governamental com sede no Brasil. As atividades da Companhia estão divididas em três segmentos de negócio: Distribuição de eletricidade, geração de eletricidade e distribuição de gás natural. A Celesc atua através de suas subsidiárias: Celesc Distribuicao SA, que atua no segmento de distribuição de energia e atende, total ou parcialmente, 285 municípios; Celesc Geracao SA, que atua nos segmentos de geração e transmissão de energia elétrica. Possui parque gerador próprio composto por 13 Usinas hidrelétricas, enquanto a Companhia de Gás de Santa Catarina - SCGAS opera uma concessão para distribuição de gás natural em todo o território do estado de Santa Catarina."
"CMIG3;CMIG4";COMPANHIA ENERGÉTICA DE MINAS GERAIS – CEMIG;17.155.730/0001-64;1035.0;Energia Elétrica;Energia Elétrica;Avenida Barbacena, 1200, 16 / B1, Santo Agostinho, BELO HORIZONTE, MINAS GERAIS, 30.190-131 BR;Energy of Minas Gerais Co é uma holding sediada no Brasil. A Companhia atua em diversos estados do Brasil, através de inúmeras subsidiárias. No entanto, as operações da Companhia são centralizadas principalmente no estado de Minas Gerais. O principal segmento operacional é a distribuição de energia elétrica, seguida pela comercialização de energia elétrica, distribuição de gás, geração de energia elétrica e transmissão de energia elétrica. Constituída para atuar na comercialização de energia elétrica e como holding, com interesses em subsidiárias ou entidades controladas conjuntamente, cujos objetivos são: Construção e operação de sistemas de geração, transformação, transmissão, distribuição e venda de energia, e também atividades nos diversos campos do setor energético, incluindo distribuição de gás, prestação de serviços de geração distribuída e soluções de eficiência energética, para fins de operação comercial.
